gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry
4562,747804,(13:53) (Shotgun) C.Newton pass short right to C.McCaffrey to CAR 41 for 4 yards (A.Klein; A.Anzalone).,CAR,NO,PASS,3,40,1,13,53,0,0,3,3,1,10,37,2,4,Y,,Y,,,,,,,,CN-0500,Y,,SR,CM-1225,,AK-0650,AA-0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747805,(13:13) C.McCaffrey left end to CAR 48 for 7 yards (M.Williams; V.Bell).,CAR,NO,RUSH,4,32,1,13,13,0,0,3,3,2,6,41,3,7,Y,Y,,,,CM-1225,,LE,MW-2275,VB-0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747806,"(12:41) (No Huddle, Shotgun) J.Stewart left end to NO 35 for 17 yards (K.Crawley; M.Williams).",CAR,NO,RUSH,5,35,1,12,41,0,0,3,3,1,10,48,3,17,Y,Y,Y,Y,,JS-6700,,LE,MW-2275,KC-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747807,(12:06) (No Huddle) J.Stewart up the middle to NO 31 for 4 yards (D.Onyemata; D.Parry).,CAR,NO,RUSH,6,28,1,12,6,0,0,3,3,1,10,65,4,4,Y,,,Y,,JS-6700,,MD,DO-0250,DP-0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747808,(11:38) (Shotgun) J.Stewart right end pushed ob at NO 26 for 5 yards (M.Te'o).,CAR,NO,RUSH,7,36,1,11,38,0,0,3,3,2,6,69,4,5,Y,,Y,,,JS-6700,,RE,MT-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747809,(11:02) J.Stewart up the middle to NO 25 for 1 yard (M.Te'o; A.Anzalone).,CAR,NO,RUSH,8,26,1,11,2,0,0,3,3,3,1,74,4,1,Y,Y,,,,JS-6700,,MD,MT-0350,AA-0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747810,(10:36) C.McCaffrey left end to NO 20 for 5 yards (C.Jordan; M.Te'o).,CAR,NO,RUSH,9,43,1,10,36,0,0,3,3,1,10,75,4,5,Y,,,,,CM-1225,,LE,CJ-2400,MT-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747811,(9:53) C.McCaffrey up the middle to NO 18 for 2 yards (C.Jordan).,CAR,NO,RUSH,10,38,1,9,53,0,0,3,3,2,5,80,5,2,,,,,,CM-1225,,MD,CJ-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747812,"(9:15) (No Huddle, Shotgun) C.Newton pass short right to K.Benjamin to NO 14 for 4 yards (P.Williams).",CAR,NO,PASS,11,44,1,9,15,0,0,3,3,3,3,82,5,4,Y,Y,Y,Y,,,,,,,CN-0500,Y,,SR,KB-0950,,PW-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747813,(8:31) (Shotgun) J.Stewart left guard to NO 10 for 4 yards (C.Jordan; A.Klein).,CAR,NO,RUSH,12,44,1,8,31,0,0,3,3,1,10,86,5,4,Y,,Y,,,JS-6700,,LG,CJ-2400,AK-0650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747814,(7:47) (Shotgun) J.Stewart right end to NO 8 for 2 yards (A.Anzalone).,CAR,NO,RUSH,13,45,1,7,47,0,0,3,3,2,6,90,5,2,,,Y,,,JS-6700,,RE,AA-0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747815,(7:02) (Shotgun) C.Newton sacked at NO 14 for -6 yards (C.Jordan).,CAR,NO,PASS,14,39,1,7,2,0,0,3,3,3,4,92,5,-6,,,Y,,,,,,,,CN-0500,,,,,,,,CJ-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747816,"(6:23) G.Gano 32 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",CAR,NO,FGXP,15,4,1,6,23,0,0,3,3,4,10,86,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,GG-0100,32,Y,,,,,,,,,,,,,
4562,747817,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",NO,CAR,KOFF,0,6,1,6,19,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GG-0100,65,40,Y,,
4562,747818,(6:19) (Shotgun) D.Brees pass short left to M.Thomas to NO 31 for 6 yards (D.Worley).,NO,CAR,PASS,1,30,1,6,19,0,3,3,3,1,10,25,2,6,Y,,Y,,,,,,,,DB-3800,Y,,SL,MT-0875,,DW-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747819,(5:50) M.Ingram left tackle to NO 36 for 5 yards (L.Kuechly; M.Addison).,NO,CAR,RUSH,2,29,1,5,50,0,3,3,3,2,4,31,2,5,Y,Y,,,,MI-0100,,LT,MA-0300,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747820,(5:21) (Shotgun) D.Brees pass incomplete short left to M.Ingram [K.Short].,NO,CAR,PASS,3,6,1,5,21,0,3,3,3,1,10,36,2,,,,Y,,,,,,,,DB-3800,,,SL,MI-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747821,(5:15) M.Ingram left tackle to NO 38 for 2 yards (M.Addison).,NO,CAR,RUSH,4,35,1,5,15,0,3,3,3,2,10,36,2,2,,,,,,MI-0100,,LT,MA-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747822,(4:40) (Shotgun) D.Brees pass short middle to M.Thomas to CAR 46 for 16 yards (J.Bradberry).,NO,CAR,PASS,5,33,1,4,40,0,3,3,3,3,8,38,2,16,Y,Y,Y,,,,,,,,DB-3800,Y,,SM,MT-0875,,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747823,(4:07) T.Lewis right end to CAR 38 for 8 yards (S.Thompson).,NO,CAR,RUSH,6,35,1,4,7,0,3,3,3,1,10,54,3,8,Y,,,,,TL-0825,,RE,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747824,(3:32) A.Peterson left guard to CAR 33 for 5 yards (D.Worley).,NO,CAR,RUSH,7,37,1,3,32,0,3,3,3,2,2,62,4,5,Y,Y,,,,AP-0700,,LG,DW-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747825,(2:55) (Shotgun) D.Brees pass short right to M.Thomas to CAR 22 for 11 yards (J.Bradberry; T.Davis).,NO,CAR,PASS,8,38,1,2,55,0,3,3,3,1,10,67,4,11,Y,Y,Y,,,,,,,,DB-3800,Y,,SR,MT-0875,,TD-0700,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747826,(2:17) (Shotgun) D.Brees pass incomplete deep left to M.Hoomanawanui.,NO,CAR,PASS,9,5,1,2,17,0,3,3,3,1,10,78,4,,,,Y,,,,,,,,DB-3800,,,DL,MH-3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747827,(2:12) (Shotgun) A.Peterson right end pushed ob at CAR 16 for 6 yards (D.Worley).,NO,CAR,RUSH,10,31,1,2,12,0,3,3,3,2,10,78,4,6,Y,,Y,,,AP-0700,,RE,DW-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747828,(1:41) (Shotgun) D.Brees pass short right to M.Thomas to CAR 4 for 12 yards (K.Coleman; C.Munnerlyn).,NO,CAR,PASS,11,38,1,1,41,0,3,3,3,3,4,84,5,12,Y,Y,Y,,,,,,,,DB-3800,Y,,SR,MT-0875,,CM-3400,KC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747829,(1:03) A.Peterson right tackle to CAR 5 for -1 yards (S.Thompson; L.Kuechly).,NO,CAR,RUSH,12,34,1,1,3,0,3,3,3,1,4,96,5,-1,,,,,,AP-0700,,RT,ST-0550,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747830,"(:29) (Shotgun) D.Brees pass short right to M.Thomas for 5 yards, TOUCHDOWN. Penalty on CAR-D.Worley, Defensive Pass Interference, declined.",NO,CAR,PASS,13,7,1,0,29,0,3,3,3,2,5,95,5,5,Y,Y,Y,,7,,,,,,DB-3800,Y,,SR,MT-0875,,,,,,CAR,DW-4750,Defensive Pass Interference,5,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747831,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",NO,CAR,FGXP,13,3,1,0,22,7,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,WL-0300,33,Y,,,,,,,,,,,,,
4562,747832,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",CAR,NO,KOFF,0,6,1,0,22,3,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WL-0300,65,40,Y,,
4562,747833,(:22) (Shotgun) C.Newton pass short left to K.Benjamin to CAR 29 for 4 yards (K.Crawley).,CAR,NO,PASS,1,30,1,0,22,3,7,3,3,1,10,25,2,4,Y,,Y,,,,,,,,CN-0500,Y,,SL,KB-0950,,KC-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747834,(15:00) J.Stewart up the middle to CAR 34 for 5 yards (M.Te'o).,CAR,NO,RUSH,2,37,2,15,0,3,7,3,3,2,6,29,2,5,Y,,,,,JS-6700,,MD,MT-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747835,(14:23) C.Newton up the middle to CAR 37 for 3 yards (A.Okafor).,CAR,NO,RUSH,3,41,2,14,23,3,7,3,3,3,1,34,2,3,Y,Y,,,,CN-0500,,MD,AO-0370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747836,"(13:42) (No Huddle, Shotgun) C.Samuel left end to NO 32 for 31 yards (K.Vaccaro).",CAR,NO,RUSH,4,53,2,13,42,3,7,3,3,1,10,37,2,31,Y,Y,Y,Y,,CS-0050,,LE,KV-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747837,"(12:49) (No Huddle, Shotgun) PENALTY on CAR-C.Newton, Delay of Game, 5 yards, enforced at NO 32 - No Play.",CAR,NO,NOPL,4,9,2,12,49,3,7,3,3,1,10,68,4,,,,,,,,,,,,,,,,,,,,,,CAR,CN-0500,Delay of Game,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747838,(12:40) (Shotgun) C.Newton pass short right to C.McCaffrey to NO 33 for 4 yards (K.Vaccaro; A.Okafor).,CAR,NO,PASS,5,32,2,12,40,3,7,3,3,1,15,63,4,4,,,Y,,,,,,,,CN-0500,Y,,SR,CM-1225,,AO-0370,KV-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747839,"(12:08) (No Huddle, Shotgun) J.Stewart right guard to NO 28 for 5 yards (T.Davison).",CAR,NO,RUSH,6,37,2,12,8,3,7,3,3,2,11,67,4,5,,,Y,Y,,JS-6700,,RG,TD-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747840,(11:31) (Shotgun) C.Newton pass short left to C.Samuel to NO 30 for -2 yards (K.Crawley).,CAR,NO,PASS,7,39,2,11,31,3,7,3,3,3,6,72,4,-2,,,Y,,,,,,,,CN-0500,Y,,SL,CS-0050,,KC-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747841,"(10:52) G.Gano 48 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",CAR,NO,FGXP,8,6,2,10,52,3,7,3,3,4,8,70,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,GG-0100,48,Y,,,,,,,,,,,,,
4562,747842,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",NO,CAR,KOFF,0,6,2,10,46,7,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GG-0100,65,40,Y,,
4562,747843,(10:46) D.Brees pass short right to M.Ingram to 50 for 25 yards (K.Coleman).,NO,CAR,PASS,1,30,2,10,46,7,6,3,3,1,10,25,2,25,Y,Y,,,,,,,,,DB-3800,Y,,SR,MI-0100,,KC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747844,(10:07) (Shotgun) D.Brees pass incomplete short right to A.Kamara.,NO,CAR,PASS,2,8,2,10,7,7,6,3,3,1,10,50,3,,,,Y,,,,,,,,DB-3800,,,SR,AK-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747845,(9:59) (Shotgun) D.Brees pass incomplete deep right to T.Ginn.,NO,CAR,PASS,3,7,2,9,59,7,6,3,3,2,10,50,3,,,,Y,,,,,,,,DB-3800,,,DR,TG-0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747846,(9:52) (Shotgun) D.Brees pass short left to A.Kamara to NO 48 for -2 yards (C.Munnerlyn; C.Johnson95) [T.Davis].,NO,CAR,PASS,4,40,2,9,52,7,6,3,3,3,10,50,3,-2,,,Y,,,,,,,,DB-3800,Y,,SL,AK-0050,,CJ-1300,CM-3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747847,"(9:12) T.Morstead punts 41 yards to CAR 11, Center-Z.Wood, fair catch by C.McCaffrey.",CAR,NO,PUNT,0,9,2,9,12,6,7,3,3,4,12,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TM-3300,41,41,,CM-1225,,Y,,,,,,
4562,747848,(9:03) J.Stewart left guard to CAR 14 for 3 yards (V.Bell).,CAR,NO,RUSH,1,28,2,9,3,6,7,3,3,1,10,11,1,3,,,,,,JS-6700,,LG,VB-0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747849,(8:35) (Shotgun) C.Newton pass incomplete short left to C.McCaffrey.,CAR,NO,PASS,2,3,2,8,35,6,7,3,3,2,7,14,1,,,,Y,,,,,,,,CN-0500,,,SL,CM-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747850,(8:32) (Shotgun) C.Newton scrambles left tackle pushed ob at CAR 24 for 10 yards (K.Crawley).,CAR,NO,RUSH,3,34,2,8,32,6,7,3,3,3,7,14,1,10,Y,Y,Y,,,CN-0500,,LT,KC-2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747851,"(7:58) (No Huddle, Shotgun) C.Newton pass short right intended for D.Funchess INTERCEPTED by P.Williams at CAR 31. P.Williams to CAR 24 for 7 yards (C.Samuel; E.Dickson).",CAR,NO,PASS,4,8,2,7,58,6,7,3,3,1,10,24,2,,,,Y,Y,,,,,,,CN-0500,,,SR,DF-2200,,,,,,,,,,,,,,,,,,,,,,,,PW-0850,7,,,,,,,,,,,,,,,,,,,,,,,,
4562,747852,(7:50) A.Peterson right guard to CAR 23 for 1 yard (D.Worley; M.Adams).,NO,CAR,RUSH,1,38,2,7,50,7,6,3,3,1,10,76,4,1,,,,,,AP-0700,,RG,MA-0200,DW-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747853,(7:12) D.Brees pass short middle to A.Peterson to CAR 22 for 1 yard (T.Davis).,NO,CAR,PASS,2,42,2,7,12,7,6,3,3,2,9,77,4,1,,,,,,,,,,,DB-3800,Y,,SM,AP-0700,,TD-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747854,(6:30) (Shotgun) D.Brees pass short right to M.Thomas to CAR 11 for 11 yards (L.Kuechly).,NO,CAR,PASS,3,42,2,6,30,7,6,3,3,3,8,78,4,11,Y,Y,Y,,,,,,,,DB-3800,Y,,SR,MT-0875,,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747855,"(5:48) D.Brees pass short right to B.Coleman for 11 yards, TOUCHDOWN.",NO,CAR,PASS,4,6,2,5,48,7,6,3,3,1,10,89,5,11,Y,Y,,,7,,,,,,DB-3800,Y,,SR,BC-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747856,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",NO,CAR,FGXP,4,3,2,5,42,14,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,WL-0300,33,Y,,,,,,,,,,,,,
4562,747857,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",CAR,NO,KOFF,0,6,2,5,42,6,14,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WL-0300,65,40,Y,,
4562,747858,(5:42) J.Stewart left tackle to CAR 25 for no gain (M.Te'o; C.Jordan).,CAR,NO,RUSH,1,35,2,5,42,6,14,3,3,1,10,25,2,0,,,,,,JS-6700,,LT,CJ-2400,MT-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747859,"(5:06) (No Huddle, Shotgun) C.Newton pass incomplete short left to J.Stewart.",CAR,NO,PASS,2,3,2,5,6,6,14,3,3,2,10,25,2,,,,Y,Y,,,,,,,CN-0500,,,SL,JS-6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747860,(5:03) (Shotgun) C.Newton pass incomplete short left to D.Funchess.,CAR,NO,PASS,3,8,2,5,3,6,14,3,3,3,10,25,2,,,,Y,,,,,,,,CN-0500,,,SL,DF-2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747861,"(4:55) M.Palardy punts 56 yards to NO 19, Center-J.Jansen. T.Ginn pushed ob at NO 31 for 12 yards (D.Byrd).",NO,CAR,PUNT,0,12,2,4,55,14,6,3,3,4,10,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP-0050,56,44,,TG-0900,12,,,,,,,
4562,747862,(4:43) M.Ingram left tackle to NO 46 for 15 yards (T.Davis).,NO,CAR,RUSH,1,37,2,4,43,14,6,3,3,1,10,31,2,15,Y,Y,,,,MI-0100,,LT,TD-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747863,(4:06) D.Brees pass short left to T.Lewis to CAR 41 for 13 yards (K.Coleman).,NO,CAR,PASS,2,39,2,4,6,14,6,3,3,1,10,46,3,13,Y,Y,,,,,,,,,DB-3800,Y,,SL,TL-0825,,KC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747864,(3:27) (Shotgun) D.Brees pass short right to T.Lewis to CAR 38 for 3 yards (S.Thompson).,NO,CAR,PASS,3,33,2,3,27,14,6,3,3,1,10,59,3,3,,,Y,,,,,,,,DB-3800,Y,,SR,TL-0825,,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747865,(2:54) M.Ingram up the middle to CAR 30 for 8 yards (K.Coleman).,NO,CAR,RUSH,4,43,2,2,54,14,6,3,3,2,7,62,4,8,Y,Y,,,,MI-0100,,MD,KC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747866,(2:11) A.Kamara up the middle to CAR 18 for 12 yards (K.Coleman).,NO,CAR,RUSH,5,11,2,2,11,14,6,3,3,1,10,70,4,12,Y,Y,,,,AK-0050,,MD,KC-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747867,(2:00) T.Ginn left end to CAR 3 for 15 yards (T.Davis; L.Kuechly).,NO,CAR,RUSH,6,40,2,2,0,14,6,3,3,1,10,82,5,15,Y,Y,,,,TG-0900,,LE,LK-0600,TD-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747868,(1:20) M.Ingram left end to CAR 8 for -5 yards (D.Worley).,NO,CAR,RUSH,7,42,2,1,20,14,6,3,3,1,3,97,5,-5,,,,,,MI-0100,,LE,DW-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747869,(:38) (Shotgun) D.Brees sacked at CAR 15 for -7 yards (M.Addison).,NO,CAR,PASS,8,31,2,0,38,14,6,3,3,2,8,92,5,-7,,,Y,,,,,,,,DB-3800,,,,,,,,MA-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747870,(:07) (Shotgun) D.Brees pass incomplete short right to M.Ingram.,NO,CAR,PASS,9,2,2,0,7,14,6,2,2,3,15,85,5,,,,Y,,,,,,,,DB-3800,,,SR,MI-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747871,"(:05) W.Lutz 33 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",NO,CAR,FGXP,10,3,2,0,5,14,6,2,1,4,15,85,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,WL-0300,33,Y,,,,,,,,,,,,,
4562,747872,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",NO,CAR,KOFF,0,6,3,15,0,17,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GG-0100,65,40,Y,,
4562,747873,(15:00) D.Brees pass short left to A.Kamara to NO 25 for no gain (S.Thompson).,NO,CAR,PASS,1,30,3,15,0,17,6,3,3,1,10,25,2,0,,,,,,,,,,,DB-3800,Y,,SL,AK-0050,,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747874,(14:23) M.Ingram right guard to NO 28 for 3 yards (K.Short).,NO,CAR,RUSH,2,32,3,14,23,17,6,3,3,2,10,25,2,3,,,,,,MI-0100,,RG,KS-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747875,(13:51) (Shotgun) D.Brees pass short right to A.Kamara pushed ob at NO 35 for 7 yards (L.Kuechly).,NO,CAR,PASS,3,34,3,13,51,17,6,3,3,3,7,28,2,7,Y,Y,Y,,,,,,,,DB-3800,Y,,SR,AK-0050,,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747876,(13:17) M.Ingram left tackle to NO 37 for 2 yards (L.Kuechly).,NO,CAR,RUSH,4,40,3,13,17,17,6,3,3,1,10,35,2,2,,,,,,MI-0100,,LT,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747877,(12:37) (Shotgun) D.Brees pass incomplete deep right to A.Kamara.,NO,CAR,PASS,5,6,3,12,37,17,6,3,3,2,8,37,2,,,,Y,,,,,,,,DB-3800,,,DR,AK-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747878,(12:31) (Shotgun) D.Brees pass deep right to C.Fleener to CAR 42 for 21 yards (J.Bradberry).,NO,CAR,PASS,6,37,3,12,31,17,6,3,3,3,8,37,2,21,Y,Y,Y,,,,,,,,DB-3800,Y,,DR,CF-0650,,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747879,(11:54) M.Ingram right end to CAR 40 for 2 yards (L.Kuechly; M.Addison).,NO,CAR,RUSH,7,36,3,11,54,17,6,3,3,1,10,58,3,2,,,,,,MI-0100,,RE,MA-0300,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747880,"(11:18) (Shotgun) D.Brees pass deep left to T.Ginn for 40 yards, TOUCHDOWN [K.Love].",NO,CAR,PASS,8,9,3,11,18,17,6,3,3,2,8,60,4,40,Y,Y,Y,,7,,,,,,DB-3800,Y,,DL,TG-0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,747881,"W.Lutz extra point is GOOD, Center-Z.Wood, Holder-T.Morstead.",NO,CAR,FGXP,8,3,3,11,9,24,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,WL-0300,33,Y,,,,,,,,,,,,,
4562,747882,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",CAR,NO,KOFF,0,6,3,11,9,6,24,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WL-0300,65,40,Y,,
4562,747883,(11:09) (Shotgun) C.Newton pass short middle to C.McCaffrey to CAR 34 for 9 yards (V.Bell).,CAR,NO,PASS,1,30,3,11,9,6,24,3,3,1,10,25,2,9,Y,,Y,,,,,,,,CN-0500,Y,,SM,CM-1225,,VB-0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
